2004-08-09‎urlLink    the place seems deserted sia...heyy! wait fer me... urlLink
2004-08-08‎urlLink    finally after walking so long then reach the seletar jetty there... urlLink
2004-08-08‎urlLink    that greenish patch in the middle are the fireworks..can see a lil only...=( urlLink
2004-08-08‎urlLink    at the jetty...cannot see fireworks like what hermann suggested...but we chatted a great deal lar...better than watching fireworks... urlLink
2004-08-08‎urlLink    that's lina..haha...they say look like ghost liddat... urlLink
2004-08-08‎urlLink    frm left: hermann, tim and chris... urlLink
2004-08-08‎urlLink    all of us sitting around and chatting... urlLink
2004-08-08‎being back in church has been great man...lolz..haha...and also went to play soccer after that...glad to meet all the church peepx again..yupps~
2004-08-05‎urlLink    first pic of the day...tim during sermon...=) urlLink
2004-08-05‎urlLink    sneaking a pic during sermon...gLad to be in church!...=) urlLink
2004-08-05‎urlLink    pastor allen su...taking down notes during the sermon...=) oops..where's my pen..i should be taking down notes instead of taking pix... urlLink
2004-08-05‎urlLink    uncle dennis...giving one of the sermons which i really enjoy...the others are...just plain boring and weird..i dont get them.. urlLink
2004-08-05‎urlLink    chris sleeping during sermon....lolz...cant blame him...he worked late till last night... urlLink
2004-08-05‎urlLink    bruce lee wannabe...emrys...haha urlLink
2004-08-05‎urlLink    racheL on a rampage...looking for her new target..lets pray its not me...those innocent drumsticks are the real weapons of mass destruction in her hands...somebody get the US marines in here...george bush...are u listening?!! urlLink
2004-08-05‎urlLink    the three girLs give me the coLd shoulder...frm left...charis, amanda and verena... urlLink
2004-08-05‎urlLink    here's the monstrous racheL...i live in mortal fear of her...oh my goodness... urlLink
2004-08-05‎urlLink    roy boy!...hahax..attitude probLem look sia...lolz.. urlLink
2004-08-05‎urlLink    the sadistic game of snatching the drumsticks...and racheL's sadistic...she whacks sooo hard! urlLink
2004-08-05‎urlLink    verena...hmm...is she baLding..? uh oh...no no...she will kill me for suggesting that...lolz urlLink
2004-08-05‎urlLink    emrys...long hair sia...=) urlLink
2004-08-05‎urlLink    immanuel..and maung...hmms...seems like they are the only two who are paying attention in dg..lolz urlLink
2004-08-05‎urlLink    charis and amanda...they are all laughing...wonder why? urlLink
2004-08-05‎urlLink    verena..haha... urlLink
2004-08-05‎urlLink    this is rachel...lolz..or part of her face at least.. urlLink
2004-08-05‎urlLink    emrys...bruce lee lookalike? urlLink
2004-08-05‎urlLink    charis...she's looking all cheery... urlLink
2004-08-05‎urlLink    this is amanda...wonder what's she smiling at..lolz... urlLink
2004-08-05‎urlLink    went to tim's house...checked out his super duper com..lolz..his room is damn neat lor...neater than mine at least...=) urlLink
2004-08-05‎urlLink    a glimpse of timothy's house...we are inside his room..haha... urlLink
2004-08-05‎urlLink    timothy's table...went for soccer after this... urlLink
2004-08-05‎urlLink    the sun so hot..argh... urlLink
2004-08-05‎urlLink    the ball is the yellow thing in mid air...thorughly enjoyed the game until the two jokers below came... urlLink
2004-08-05‎urlLink    these two guys are the spoilers of our soccer game..notorious reputation i heard...wont mention their names though...the guy in white has a reaLLY great attitude probLem...think's he's so great...if he's that great...y not join s.league.. urlLink
2004-08-05‎urlLink    while in mid game...now u know why i let so many ball in...cuz i was taking pix for u guys..=) urlLink
2004-08-05‎urlLink    this is a grandfather..yupps..and he joined us on the fieLd...what matter's is that u are young at heart...he illustrates that weLL! urlLink
2004-08-05‎urlLink    everyone's tired..great game though the church peepx lost i think... urlLink
2004-08-05‎urlLink    an ice stick soLd at the shop near the soccer field...its very addictive..lolz. urlLink
2004-08-05‎urlLink    haha chris...attacking forward..all tired out... urlLink
2004-08-05‎urlLink    timothy...even he so fit also will be tired after all that running and kicking...great effort..! urlLink
2004-08-05‎"urlLink    kheng soon..haha the guy who kept switching the roLe of goalie with me...end up i let so many ball in...(-_-"") urlLink"
2004-08-05‎urlLink    church rocked today..so did soccer...tired sia..=) byex! urlLink
2004-08-05‎"today had this collection thingy after the national day celebrations. was great fun..hahax...after that went to watch ""the village""..lolz...as usual...m night has included a twist...and its real stupid..hahax..but still not bad lar..the movie...at the end caught us by surprise...=)  check out the pics..=)   ~6 august"
2004-08-04‎urlLink    stupid and boring nationaL day celebrations by the school...totally lost the meaning of national day i guess...argh..the sun's coming out... urlLink
2004-08-04‎urlLink    sebastian...noooo...dont kill me cuz i jus took ur photo...he looks angry...or is he jus shocked? hmm.. urlLink
2004-08-04‎urlLink    hmm...seems only weeter is enjoying the morning sunshine...lolz...joceLyn looks bored too... urlLink
2004-08-04‎urlLink    everyone's bored...the school again screws us up in the hot morning sun with some stupid celebrations...=) urlLink
2004-08-04‎"urlLink    yaoyong and ajay..with danieL in the back....during the ""celebrations""...lolz...lucky the sun not up yet... urlLink"
2004-08-04‎urlLink    argh..the sun so hot!!...lolz  urlLink
2004-08-04‎"urlLink    that's keLvin ""airwalking"" on the ledge...lolz... urlLink"
2004-08-04‎urlLink    my class walking to the blocks where we are supposed to collect the newspapers... urlLink
2004-08-04‎urlLink    the block where the shophouses were...nothing much to collect de..so we went to help out at the block where most of our classmates were... urlLink
2004-08-04‎urlLink    mrs chong...commanding presence sia...lolz...heading the efforts of the class.... urlLink
2004-08-04‎urlLink    mrs chong...with weeter and youying in the background...=) urlLink
2004-08-04‎urlLink    mama chong marking test papers while heading our collection effort...lolz urlLink
2004-08-04‎urlLink    katarina, ajay and me were supposed to go to some shophouse to collect la...but nothin much there...so we helped out at the main block where our class was...met jiahe, eric and sihui at level 11 i think...lolz urlLink
2004-08-04‎urlLink    eric and haja...haha...great stacks of newspapers and clothes too...=) urlLink
2004-08-04‎urlLink    our collection headquarters...haha...headed by mama chong of course....lolz... urlLink
2004-08-04‎urlLink    yu min and katarina...so much newspapers collected...great class effort...haha...btw katarina was paired up with me and ajay...lolz urlLink
2004-08-04‎urlLink    pradip talking on the phone...lolz...weiyee asked me to take this one...so funny....and the guys in the background were kicking some baLL arnd i think...=) urlLink
2004-08-04‎urlLink    pradip posing with the some red coLour phone another resident gave us...lolz...looks like he's really talking on the phone... urlLink
2004-08-04‎urlLink    some resident gave this air fiLter to us...lolz...we were contemplating whether want to fix it up and put in our class...lolz...our class so damn dusty... urlLink
2004-08-04‎urlLink    ajay posing...super poser lar he... urlLink
2004-08-04‎urlLink    we collected so much newspapers! and not to mention the clothes and other great stuff the residents gave us! urlLink
2004-08-04‎urlLink    we were eating at the coffeeshop opposite school...roti prata is good and cheap sia =) urlLink
2004-08-04‎urlLink    nasri...haha...he said he looked very sLack in the pic..lolz urlLink
2004-08-04‎urlLink    fariz talking on the phone...serious looking...lolz. urlLink
2004-08-04‎today was great fun...had this rocket pet bottLe project to replace my physics ipw...and its so easy...=) haha...and was really cooL...check out da pics for more...=) there's some prob with the calendar thingy here at blogpsot cuz i dont knw how2 calibrate it to gmt+8 for time here in singapore..so i'm gonna state the date at the end of each entry...  ~5 august
2004-08-04‎urlLink    and that's me (back view)...wonder who took this...dont mind the finger ya? =) urlLink
2004-08-04‎urlLink    jingyong....one of my classmates who also had to go for this rocket thingy...to repLace our physics ipw... urlLink
2004-08-04‎urlLink    that's afiq...looks like a pro sia...=) urlLink
2004-08-04‎urlLink    danieL about to launch liao... urlLink
2004-08-04‎"urlLink    that's danieL...lolz...his launching ""position"" funny sia... urlLink"
2004-08-04‎urlLink    pumping the pump at the side pumps air into the rocket...so can launch...was fun sia...=) urlLink
2004-08-04‎urlLink    a bigger pic...let u hav an idea of what it looks like...=) urlLink
2004-08-04‎urlLink    one of the teams from anderson...the rocket...and the launching device... urlLink
2004-08-04‎urlLink    si wee...he rox lor...send me the whole new jay aLbum...=) was also at the rocket launching...lolz urlLink
2004-08-04‎urlLink    this was one of the first few teams to launch...frm deyi... urlLink
2004-08-04‎urlLink    james cutting the pLastic bottles as well...=) urlLink
2004-08-04‎"urlLink    yaoyong cutting the pLastic bottle...to make da ""rocket""... urlLink"
2004-08-04‎urlLink    eric...trying to act dumb..lolz..sure looks like it... urlLink
2004-08-04‎urlLink    my caLculator...haha urlLink
2004-08-04‎urlLink    and finally amaths is over...woot~ urlLink
2004-08-04‎urlLink    my cLass chairman...i think he's one of the few who pay attention in class....haix... urlLink
2004-08-04‎urlLink    yvonne...lolz...everyone's bored during amaths...this was taken during amaths... urlLink
2004-08-04‎urlLink    amiruL...nice guy man..borrow money nvr pay back he still ask u to take ur time... urlLink
2004-08-04‎urlLink    keLvin posing...lolz.. urlLink
2004-08-04‎urlLink    was taken on the napfa 2.4 run..in the morning...so damn dark...only can see figures waLking arnd... urlLink
2004-08-04‎urlLink    nas and ajay...this was taken quite long time ago...but somehow managed to get it back...and the Lizard is fake..lolz urlLink
2004-08-04‎urlLink    james...lolz...nice hair right? urlLink
2004-08-04‎urlLink    fariZ...in the haLL during  efL last week... urlLink
