2004-06-22‎urlLink    T.h.i.s.  i.s.  m.e.  a.n.d.  D.i.a.n..a.  S.h.e.  .h.a.s.  b.e.e.n.  a.  g.r.e.a.t.  p.e.r.s.o..n . S.H.e.  w.a.s.  i.n.  s.w.i.m.  l.i.k.e.  m.e.  .to.o  .b.u.t  .t.h.e  s.a.m.e.  t.h.i.n.g.  i.s.  t.h.a.t.  .m.e.  a.n.d.  h.e.r  b.o.t.h  q.u.i.t . D.u.h.  t.h.e.  c.o.a.c.h  w.a.s.  a.  (beep)  a.n.d.  s.o.  y.e.a.h . I. d.i.d.n.'. t.  e.v.e.n.  w.a.n.t.  t.o.  j.o.i.n.  t.h.e.  s.w.i.m. . t.e.a.m.   t.h.e  .o n.l.y.  r.e.a.s.o..n.  w.a.s.  .t.h.a.t.  .I. c.o.u.l.d.  g.e.t.  a.  P.E.  c.r.e.d.i..t.  B.u.t.  i. b.e.c.a.m.e.  a.  s.c.o.r.e.  k.e.e.p.e..r.  a.n.d.  t.i.m.e..r  s.o.  i.t.  .w.a.s.n.'.t.  t.h.a.t.  .b.a.d. urlLink
2004-06-22‎urlLink    w.e.l.l.  i.t.  t.h.i.n.k.  t.h.a.t.  .i.t.'.s .t.h.e.  l a..s t. . d...a.y.  o.f.  s.k.o.o.l.  o.f.  c.o.u.r.s.e.  i.t.  .w.o.u.l.d.  .b.e.  h.o.t.  w.h.y. . a.r.e.  u . w.e.a.r.i.n.g. . a.   .s.c.a.r.f .?  .j./.k.  u. .c.o.u.l.d.   w.e.a.r.   w.h.a.t.e.v.e..r   u.  w.i.s..h.  l.e.t. . m.e.  t.r.y.  .t.o  .m.a.k.e.  t.h.i.s  .l.o.n.g. urlLink
2004-06-22‎urlLink    oia where do i start. hum let me say that judy is a great friend without her this year i would have to kik it at a different group or something i don't talk to a lot of people there. well it's sad and i am sorry that i couldn't make it to your b-day party. i hope you had fun and what you wanted. aww  hope next year we could still be very close hahaha well yeah. Judy is a good friend urlLink
2004-06-22‎urlLink    {it's}*  {been}*  {great}*  {knowing}*  {this}*  {girl}*  {awww}*  {she's}*  {so}*  {kewl.}*  {a}*  {really}*  {funny}*  {girl}* (loud)*  {j/k}*  {well}*  {yeah}*  {without}*  {her}*  {in}*   {my}*  {spanish}*  {class}*  {it}*  {would}*  {be}*  {very}**  {quiet}*.  {yeah}*  {she's}*  {great}* urlLink
2004-06-22‎urlLink    m.e . a.n.d.  m.a.r.a.l..y.n.  c.a.t.c..h.  a. q.u.i.c..k  s.n.a.p. . a.t. .t.h.e.  c.a.m.e.r.  a.w.w.  i.  h.o.p.e.  w.e.  c.o.u.l..d . sp.e.n.d.  m.o.r.e  .t.i.m.e.  t.o.g.e.t.h.e.r.  l.i.k.e.  w.e.  .d.i.d.  a..t   k.n.o.t..t.s  h.a.h.a.h.a. .i t.  w.a.s.  f .u.n.. urlLink
2004-06-19‎urlLink    ops urlLink
2004-06-17‎urlLink    havin fun urlLink
2004-06-17‎wh urlLink
2004-06-17‎urlLink  font color
2004-06-16‎water polo urlLink     urlLink
2004-06-15‎having fun urlLink     urlLink
2004-06-15‎Varsity team urlLink     urlLink
2004-06-15‎Diana and me urlLink     urlLink
2004-06-15‎Natilie and me urlLink     urlLink
2004-06-15‎cynthia and me urlLink     urlLink
2004-06-15‎The best senior girl i know  urlLink     urlLink
2004-06-15‎hot urlLink     urlLink
2004-06-15‎looking good  urlLink
2004-06-14‎urlLink Everytime
2004-06-13‎halloween 2  urlLink
2004-06-13‎Halloween 1  urlLink
2004-06-13‎thoa hates picture but i got the pic  urlLink
2004-06-13‎yeah it's me and Michelle at school   urlLink
2004-06-13‎hate mad err   urlLink
2004-06-13‎lovely michelle with pauline  urlLink
2004-06-13‎love u jen. you're a great singer lol  urlLink
2004-06-13‎Awwwwwwwwwwwwwww. i miss my dog  urlLink
2004-06-13‎the turkey for thanksgiving and it's raw. i served it hahahah. kewl  urlLink
2004-06-13‎wannah kiss me right? j/k it's hannah and me  urlLink
2004-06-13‎lovely lily  urlLink
2004-06-13‎lip synk at Bolsa Grande high school where i had so much fun... it's lovely Cindy cute shorty  urlLink
2004-06-13‎aw... she made the candies. always a sweet girl and she works at mrs. field hahaha (love u maralyn)  urlLink
2004-06-13‎van got cut off.err who ever took the pix j/k   urlLink
2004-06-13‎aww(june-2003) she left / now she's a sophmore in college. -Christine nguyen  urlLink
2004-06-13‎ohhh the cuties. (june,2003)  urlLink
2004-06-13‎It's Julie/ awwwwwwwwwww/ i miss you if u ever find this site.( u do look good in my glass... a year later danm i lost it  urlLink
2004-06-13‎noooooooooooooooooooooooo don't fallllllllllllllllllllllllllllllll............. lol (lub u bear bear)  urlLink
2004-06-13‎hey kim/ and jennifer  urlLink
2004-06-13‎yum/ asian friut cakes/ danm how do they do it /it's so good  urlLink
2004-06-13‎at kennidy high schoool deffenting the water polo player at thier school... sadly we lost er... danm those white blonds / crackers  urlLink
2004-06-13‎still in line me and Maralyn   urlLink
2004-06-13‎us after the pludge/ we're all wet  urlLink
2004-06-13‎cuzin at knotts , we're waiting in line to perloius pludge(spl)  urlLink
2004-06-13‎poss  urlLink
2004-06-13‎urlLink usher-burn
2004-06-13‎skirts  urlLink
2004-06-13‎right urlLink     urlLink
2004-06-13‎urlLink here without you
2004-06-13‎urlLink Linkin Park
2004-06-13‎urlLink mian music
2004-06-13‎urlLink    food urlLink
2004-06-13‎urlLink    boy urlLink
2004-06-13‎urlLink    pix urlLink
2004-06-13‎A.s.  t.o.  t.h.e.  f.i.r.s.t.  b.l.o.o.g.i.n.g.  i.'m.  d.o.i.n.g.  i.t.' s. f.u.n.  d.o.i.n.g.  t.h.i.s.  s.i.t.e.   I.  h.o.p.e.  i. c.o.u.l.d.   v.i.e.w.  t.h.e.  p.i.c.s.  o.n.  t.h.i.s.  t.o.  b.e.  f.u.n.
2004-07-19‎urlLink    bolging eyes urlLink
2004-07-18‎urlLink    teeth urlLink
2004-07-18‎urlLink    laaaaaaaaaaaaaah urlLink
2004-07-18‎urlLink    muah hahah urlLink
2004-07-18‎urlLink    smile urlLink
2004-07-18‎urlLink    lallaaala land urlLink
2004-07-18‎urlLink    career clothes urlLink
2004-07-04‎urlLink    sexy urlLink
2004-07-04‎urlLink    sporty clothes urlLink
2004-07-04‎urlLink    cute urlLink
2004-07-04‎urlLink    nice urlLink
2004-07-04‎urlLink    i drew this for FIDM porfolio urlLink
2004-07-04‎urlLink    hahah we bought it at a total of $80 urlLink
2004-07-04‎urlLink    good food urlLink
2004-07-04‎urlLink    damn too white urlLink
2004-07-04‎urlLink    my dad  urlLink
2004-07-04‎urlLink    ehhhehhhehhh urlLink
2004-07-04‎urlLink    boob urlLink
2004-07-04‎urlLink    boom urlLink
2004-07-04‎urlLink    f urlLink
2004-07-04‎urlLink    hahaha nice one  urlLink
2004-07-04‎urlLink    r urlLink
2004-07-04‎urlLink    hahaha we look mean hahah urlLink
2004-07-04‎urlLink    wonderfullllllll urlLink
2004-07-04‎urlLink    smile urlLink
2004-07-04‎urlLink    ekkk it's ngoc and her teeth urlLink
2004-07-04‎Today is the fourth of July and it is 6:48 p.m. Now i'm done with my back yard so later we(my family) could have a BBQ. Yeah My dad bought fire works yesturday at red devil hahaha for for a total of $78.38 whoa i'll show pictures of the fire works hahaha it would be so fun. Also i'm showing pictures of me and my new hair hahaha pictures of me eating hahaha. Posting more pic tomorrow hahaha.
